Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
GAN,SVM,16,0.15577889447236182,0.15422885572139303,0.155,0.20099692127254068,0.13305093636318097,
GAN,SVM,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.20099692127254068,0.13305093636318097,
GAN,SVM,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.20099692127254068,0.13305093636318097,
GAN,SVM,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.20099692127254068,0.13305093636318097,
GAN,SVM,20,0.1951219512195122,0.19900497512437812,0.19704433497536947,0.20099692127254068,0.13305093636318097,
GAN,SVM,21,0.16243654822335024,0.15920398009950248,0.16080402010050251,0.20099692127254068,0.13305093636318097,
GAN,SVM,22,0.03937007874015748,0.13157894736842105,0.06060606060606061,0.20099692127254068,0.13305093636318097,
GAN,SVM,23,0.06060606060606061,0.021739130434782608,0.032,0.20099692127254068,0.13305093636318097,
GAN,SVM,24,0.0,0.0,0.0,0.20099692127254068,0.13305093636318097,
GAN,SVM,25,0.0,0.0,0.0,0.20099692127254068,0.13305093636318097,
GAN,SVM,26,0.18181818181818182,0.07407407407407407,0.10526315789473684,0.20099692127254068,0.13305093636318097,
GAN,SVM,27,0.05,0.25,0.08333333333333333,0.20099692127254068,0.13305093636318097,
GAN,SVM,28,0.0,0.0,0.0,0.20099692127254068,0.13305093636318097,
GAN,SVM,29,0.05555555555555555,0.1111111111111111,0.07407407407407407,0.20099692127254068,0.13305093636318097,
GAN,Decision Tree,0,0.37982565379825656,0.38125,0.38053649407361195,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,1,0.22580645161290322,0.105,0.14334470989761092,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,3,0.0,0.0,0.0,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,4,0.11258278145695365,0.0845771144278607,0.09659090909090909,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,5,0.16,0.15920398009950248,0.1596009975062344,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,6,0.03170028818443804,0.05472636815920398,0.040145985401459854,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,8,0.13991769547325103,0.08478802992518704,0.10559006211180125,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,9,0.0845771144278607,0.0845771144278607,0.0845771144278607,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,10,0.027906976744186046,0.029850746268656716,0.028846153846153848,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,11,0.11458333333333333,0.05472636815920398,0.07407407407407407,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,12,0.06315789473684211,0.029850746268656716,0.04054054054054054,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,13,0.08355795148247978,0.1631578947368421,0.11051693404634581,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,14,0.02452316076294278,0.04477611940298507,0.03169014084507042,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,16,0.15577889447236182,0.15422885572139303,0.155,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,17,0.0625,0.07142857142857142,0.06666666666666667,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,20,0.19900497512437812,0.19900497512437812,0.19900497512437812,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,21,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,22,0.0,0.0,0.0,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,23,0.0,0.0,0.0,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,24,0.0,0.0,0.0,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,25,0.0,0.0,0.0,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,26,0.0,0.0,0.0,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,27,0.006666666666666667,0.25,0.012987012987012988,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,28,0.0,0.0,0.0,0.20363583052338366,0.09903491272209133,
GAN,Decision Tree,29,0.0,0.0,0.0,0.20363583052338366,0.09903491272209133,
GAN,KNN,0,0.4404510218463707,0.2604166666666667,0.3273108143493061,0.18545667790646533,0.11598631809586758,
GAN,KNN,1,0.17692307692307693,0.115,0.1393939393939394,0.18545667790646533,0.11598631809586758,
GAN,KNN,2,0.13253012048192772,0.16417910447761194,0.14666666666666667,0.18545667790646533,0.11598631809586758,
GAN,KNN,3,0.145,0.14427860696517414,0.14463840399002495,0.18545667790646533,0.11598631809586758,
GAN,KNN,4,0.10410958904109589,0.1890547263681592,0.13427561837455831,0.18545667790646533,0.11598631809586758,
GAN,KNN,5,0.12446351931330472,0.14427860696517414,0.1336405529953917,0.18545667790646533,0.11598631809586758,
GAN,KNN,6,0.13541666666666666,0.12935323383084577,0.13231552162849872,0.18545667790646533,0.11598631809586758,
GAN,KNN,7,0.1507537688442211,0.14925373134328357,0.15,0.18545667790646533,0.11598631809586758,
GAN,KNN,8,0.11283185840707964,0.12718204488778054,0.11957796014067995,0.18545667790646533,0.11598631809586758,
GAN,KNN,9,0.08108108108108109,0.08955223880597014,0.0851063829787234,0.18545667790646533,0.11598631809586758,
GAN,KNN,10,0.08695652173913043,0.15920398009950248,0.11247803163444639,0.18545667790646533,0.11598631809586758,
GAN,KNN,11,0.17154811715481172,0.20398009950248755,0.18636363636363637,0.18545667790646533,0.11598631809586758,
GAN,KNN,12,0.22,0.05472636815920398,0.08764940239043825,0.18545667790646533,0.11598631809586758,
GAN,KNN,13,0.06889352818371608,0.1736842105263158,0.09865470852017937,0.18545667790646533,0.11598631809586758,
GAN,KNN,14,0.0546448087431694,0.14925373134328357,0.08,0.18545667790646533,0.11598631809586758,
GAN,KNN,15,0.17,0.1691542288557214,0.16957605985037408,0.18545667790646533,0.11598631809586758,
GAN,KNN,16,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.18545667790646533,0.11598631809586758,
GAN,KNN,17,0.058823529411764705,0.07142857142857142,0.06451612903225806,0.18545667790646533,0.11598631809586758,
GAN,KNN,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.18545667790646533,0.11598631809586758,
GAN,KNN,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.18545667790646533,0.11598631809586758,
GAN,KNN,20,0.19047619047619047,0.19900497512437812,0.19464720194647203,0.18545667790646533,0.11598631809586758,
GAN,KNN,21,0.16666666666666666,0.15920398009950248,0.1628498727735369,0.18545667790646533,0.11598631809586758,
GAN,KNN,22,0.0,0.0,0.0,0.18545667790646533,0.11598631809586758,
GAN,KNN,23,0.1232876712328767,0.09782608695652174,0.10909090909090909,0.18545667790646533,0.11598631809586758,
GAN,KNN,24,0.0,0.0,0.0,0.18545667790646533,0.11598631809586758,
GAN,KNN,25,0.0,0.0,0.0,0.18545667790646533,0.11598631809586758,
GAN,KNN,26,0.038461538461538464,0.037037037037037035,0.03773584905660377,0.18545667790646533,0.11598631809586758,
GAN,KNN,27,0.0,0.0,0.0,0.18545667790646533,0.11598631809586758,
GAN,KNN,28,0.0,0.0,0.0,0.18545667790646533,0.11598631809586758,
GAN,KNN,29,0.0,0.0,0.0,0.18545667790646533,0.11598631809586758,
GAN,Naive Bayes,0,0.3649921507064364,0.775,0.49626467449306294,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,1,0.07636363636363637,0.21,0.112,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,2,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,3,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,4,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,5,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,6,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,7,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,8,0.09632224168126094,0.1371571072319202,0.11316872427983539,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,9,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,10,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,11,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,12,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,13,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,14,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,16,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,17,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,18,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,19,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,20,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,21,0.09203980099502487,0.18407960199004975,0.12271973466003316,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,22,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,23,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,24,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,25,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,26,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,27,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,28,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,Naive Bayes,29,0.0,0.0,0.0,0.29731710892830965,0.04917969793592305,
GAN,AdaBoost,0,0.3724770642201835,0.08458333333333333,0.13786078098471988,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,1,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,2,0.014285714285714285,0.004975124378109453,0.007380073800738007,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,3,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,4,0.20454545454545456,0.04477611940298507,0.07346938775510205,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,5,0.026378896882494004,0.05472636815920398,0.03559870550161812,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,6,0.03063557384545039,0.3333333333333333,0.05611390284757119,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,7,0.08,0.01990049751243781,0.03187250996015936,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,8,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,9,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,10,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,11,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,12,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,13,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,14,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,15,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,16,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,17,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,18,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,19,0.10199004975124377,0.20398009950248755,0.13598673300165837,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,20,0.11442786069651742,0.22885572139303484,0.15257048092868988,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,21,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,22,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,23,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,24,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,25,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,26,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,27,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,28,0.0,0.0,0.0,0.05717636710159801,0.06213398286346048,
GAN,AdaBoost,29,0.003000750187546887,0.8888888888888888,0.005981308411214953,0.05717636710159801,0.06213398286346048,
GAN,Extra Trees,0,0.41847826086956524,0.35291666666666666,0.3829113924050633,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,1,0.18548387096774194,0.115,0.1419753086419753,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,2,0.12585034013605442,0.18407960199004975,0.1494949494949495,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,3,0.14285714285714285,0.07960199004975124,0.10223642172523961,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,4,0.14583333333333334,0.13930348258706468,0.14249363867684478,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,5,0.16,0.15920398009950248,0.1596009975062344,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,6,0.12048192771084337,0.14925373134328357,0.13333333333333333,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,8,0.13554987212276215,0.13216957605985039,0.13383838383838384,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,9,0.08415841584158416,0.0845771144278607,0.08436724565756824,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,10,0.07366071428571429,0.16417910447761194,0.1016949152542373,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,11,0.11764705882352941,0.22885572139303484,0.1554054054054054,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,12,0.08441558441558442,0.06467661691542288,0.07323943661971831,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,13,0.14864864864864866,0.11578947368421053,0.1301775147928994,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,14,0.027559055118110236,0.03482587064676617,0.03076923076923077,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,16,0.1054421768707483,0.15422885572139303,0.12525252525252525,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,20,0.1932367149758454,0.19900497512437812,0.19607843137254902,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,21,0.16923076923076924,0.16417910447761194,0.16666666666666666,0.21316522504031668,0.11618807692946677,
GAN,Extra Trees,22,0.0,0.0,0.0,0.21316522504031668,0.11618807692946677,
